LOCATION,TIME,Value,Energy_Level
48,1995,30.09,0
48,1996,39.28,0
48,1997,39.65,0
48,1998,41.14,0
48,1999,44.12,0
48,2000,40.26,0
48,2001,44.02,0
48,2002,48.62,0
48,2003,44.96,0
48,2004,42.26,0
48,2005,31.51,0
48,2006,27.84,0
48,2007,29.82,0
48,2008,33.55,0
48,2009,34.35,0
48,2010,38.77,0
48,2011,28.33,0
48,2012,25.34,0
48,2013,30.99,0
48,2014,27.3,0
49,1971,78.0,0
49,1972,78.02,0
49,1973,78.03,0
49,1974,78.21,0
49,1975,77.14,0
49,1976,79.63,0
49,1977,77.49,0
49,1978,78.02,0
49,1979,81.15,0
49,1980,82.14,0
49,1981,80.22,0
49,1982,78.96,0
49,1983,89.62,0
49,1984,84.94,0
49,1985,81.62,0
49,1986,83.82,0
49,1987,80.5,0
49,1988,85.24,0
49,1989,82.43,0
49,1990,83.0,0
49,1991,84.7,0
49,1992,85.27,0
49,1993,83.7,0
49,1994,82.93,0
49,1995,81.17,0
49,1996,80.83,0
49,1997,79.22,0
49,1998,73.2,0
49,1999,73.44,0
49,2000,71.0,0
49,2001,67.61,0
49,2002,63.24,0
49,2003,62.75,0
49,2004,62.77,0
49,2005,62.14,0
49,2006,57.14,0
49,2007,53.98,0
49,2008,57.41,0
49,2009,54.7,0
49,2010,51.4,0
49,2011,50.84,0
49,2012,47.93,0
49,2013,47.59,0
49,2014,48.14,0
51,1971,70.72,0
51,1972,70.32,0
51,1973,69.3,0
51,1974,69.3,0
51,1975,73.36,0
51,1976,72.69,0
51,1977,69.78,0
51,1978,68.65,0
51,1979,65.66,0
51,1980,62.55,0
51,1981,66.71,0
51,1982,70.74,0
51,1983,72.51,0
51,1984,69.75,0
51,1985,69.92,0
51,1986,76.63,0
51,1987,74.88,0
51,1988,73.49,0
51,1989,73.93,0
51,1990,72.14,0
51,1991,71.42,0
51,1992,69.15,0
51,1993,68.45,0
51,1994,64.42,0
51,1995,63.33,0
51,1996,62.33,0
51,1997,61.88,0
51,1998,57.84,0
51,1999,60.01,0
51,2000,58.58,0
51,2001,57.04,0
51,2002,56.16,0
51,2003,57.97,0
51,2004,57.49,0
51,2005,56.18,0
51,2006,56.9,0
51,2007,56.72,0
51,2008,59.71,0
51,2009,61.0,0
51,2010,67.15,0
51,2011,68.83,0
51,2012,69.1,0
51,2013,67.6,0
51,2014,62.95,0
55,1971,91.6,0
55,1972,92.32,0
55,1973,92.31,0
55,1974,91.8,0
55,1975,91.91,0
55,1976,89.31,0
55,1977,89.36,0
55,1978,88.91,0
55,1979,89.1,0
55,1980,90.1,0
55,1981,90.48,0
55,1982,88.35,0
55,1983,87.05,0
55,1984,86.62,0
55,1985,86.74,0
55,1986,83.51,0
55,1987,82.35,0
55,1988,81.47,0
55,1989,80.51,0
55,1990,80.27,0
55,1991,81.36,0
55,1992,83.24,0
55,1993,85.63,0
55,1994,95.61,0
55,1995,82.23,0
55,1996,82.14,0
55,1997,77.55,0
55,1998,79.34,0
55,1999,77.97,0
55,2000,76.69,0
55,2001,75.11,0
55,2002,75.04,0
55,2003,75.45,0
55,2004,72.29,0
55,2005,80.5,0
55,2006,80.62,0
55,2007,79.0,0
55,2008,79.27,0
55,2009,80.71,0
55,2010,82.23,0
55,2011,82.04,0
55,2012,81.95,0
55,2013,81.3,0
55,2014,77.98,0
53,1971,72.86,0
53,1972,73.12,0
53,1973,71.78,0
53,1974,72.75,0
53,1975,72.22,0
53,1976,70.89,0
53,1977,69.03,0
53,1978,69.62,0
53,1979,69.31,0
53,1980,70.28,0
53,1981,71.69,0
53,1982,67.95,0
53,1983,70.37,0
53,1984,69.58,0
53,1985,73.35,0
53,1986,71.97,0
53,1987,72.12,0
53,1988,70.5,0
53,1989,69.06,0
53,1990,71.19,0
53,1991,70.9,0
53,1992,67.7,0
53,1993,66.6,0
53,1994,62.87,0
53,1995,58.82,0
53,1996,59.87,0
53,1997,61.46,0
53,1998,57.02,0
53,1999,50.51,0
53,2000,50.93,0
53,2001,46.37,0
53,2002,45.38,0
53,2003,44.49,0
53,2004,42.69,0
53,2005,45.02,0
53,2006,49.53,0
53,2007,45.19,0
53,2008,45.66,0
53,2009,49.29,0
53,2010,48.82,0
53,2011,47.78,0
53,2012,48.39,0
53,2013,48.46,0
53,2014,47.0,0
52,1971,1.62,0
52,1972,1.48,0
52,1973,1.47,0
52,1974,1.29,0
52,1975,1.09,0
52,1976,1.12,0
52,1977,0.99,0
52,1978,0.96,0
52,1979,1.13,0
52,1980,1.15,0
52,1981,1.03,0
52,1982,0.98,0
52,1983,0.93,0
52,1984,0.89,0
52,1985,0.85,0
52,1986,0.74,0
52,1987,0.67,0
52,1988,0.59,0
52,1989,0.6,0
52,1990,0.63,0
52,1991,0.62,0
52,1992,0.51,0
52,1993,0.54,0
52,1994,0.52,0
52,1995,0.53,0
52,1996,0.55,0
52,1997,0.56,0
52,1998,0.42,0
52,1999,0.35,0
52,2000,0.4,0
52,2001,0.33,0
52,2002,0.43,0
52,2003,0.42,0
52,2004,0.45,0
52,2005,0.45,0
52,2006,0.52,0
52,2007,0.47,0
52,2008,0.5,0
52,2009,0.47,0
52,2010,0.72,0
52,2011,0.8,0
52,2012,0.71,0
52,2013,0.78,0
52,2014,1.36,0
58,1971,64.68,0
58,1972,64.58,0
58,1973,64.29,0
58,1974,63.19,0
58,1975,62.67,0
58,1976,61.68,0
58,1977,61.46,0
58,1978,62.4,0
58,1979,60.91,0
58,1980,60.23,0
58,1981,58.21,0
58,1982,56.74,0
58,1983,55.74,0
58,1984,54.38,0
58,1985,52.25,0
58,1986,51.23,0
58,1987,49.79,0
58,1988,48.17,0
58,1989,46.74,0
58,1990,45.67,0
58,1991,44.45,0
58,1992,43.37,0
58,1993,42.59,0
58,1994,41.53,0
58,1995,39.42,0
58,1996,38.52,0
58,1997,37.54,0
58,1998,37.2,0
58,1999,35.71,0
58,2000,35.25,0
58,2001,35.19,0
58,2002,34.55,0
58,2003,34.46,0
58,2004,33.49,0
58,2005,33.1,0
58,2006,32.24,0
58,2007,31.26,0
58,2008,30.25,0
58,2009,28.04,0
58,2010,27.52,0
58,2011,27.27,0
58,2012,26.37,0
58,2013,26.47,0
58,2014,25.3,0
57,1971,75.32,0
57,1972,73.12,0
57,1973,70.77,0
57,1974,68.49,0
57,1975,67.38,0
57,1976,65.55,0
57,1977,60.16,0
57,1978,57.43,0
57,1979,55.84,0
57,1980,54.52,0
57,1981,52.92,0
57,1982,52.87,0
57,1983,53.34,0
57,1984,52.29,0
57,1985,51.43,0
57,1986,47.56,0
57,1987,47.82,0
57,1988,48.15,0
57,1989,46.4,0
57,1990,46.57,0
57,1991,45.19,0
57,1992,44.3,0
57,1993,40.92,0
57,1994,42.53,0
57,1995,39.41,0
57,1996,38.49,0
57,1997,37.95,0
57,1998,39.34,0
57,1999,37.79,0
57,2000,38.05,0
57,2001,38.54,0
57,2002,37.45,0
57,2003,37.56,0
57,2004,35.68,0
57,2005,35.0,0
57,2006,34.82,0
57,2007,35.42,0
57,2008,36.19,0
57,2009,34.48,0
57,2010,32.85,0
57,2011,34.69,0
57,2012,34.89,0
57,2013,34.72,0
57,2014,34.43,0
60,1971,2.27,0
60,1972,2.69,0
60,1973,1.9,0
60,1974,1.85,0
60,1975,1.73,0
60,1976,1.66,0
60,1977,1.56,0
60,1978,2.09,0
60,1979,1.62,0
60,1980,1.63,0
60,1981,1.64,0
60,1982,1.44,0
60,1983,1.68,0
60,1984,1.4,0
60,1985,1.32,0
60,1986,1.62,0
60,1987,1.66,0
60,1988,1.56,0
60,1989,1.28,0
60,1990,1.07,0
60,1991,1.08,0
60,1992,1.32,0
60,1993,1.28,0
60,1994,0.96,0
60,1995,0.88,0
60,1996,0.93,0
60,1997,0.77,0
60,1998,0.72,0
60,1999,0.48,0
60,2000,0.38,0
60,2001,0.43,0
60,2002,0.58,0
60,2003,0.74,0
60,2004,0.65,0
60,2005,1.14,0
60,2006,1.2,0
60,2007,1.13,0
60,2008,0.52,0
60,2009,0.62,0
60,2010,0.71,0
60,2011,0.75,0
60,2012,0.74,0
60,2013,0.81,0
60,2014,0.73,0
61,1971,0.93,0
61,1972,0.83,0
61,1973,0.99,0
61,1974,1.07,0
61,1975,0.99,0
61,1976,0.8,0
61,1977,0.93,0
61,1978,0.95,0
61,1979,1.02,0
61,1980,0.8,0
61,1981,0.73,0
61,1982,0.71,0
61,1983,0.59,0
61,1984,0.56,0
61,1985,0.49,0
61,1986,0.45,0
61,1987,1.55,0
61,1988,1.29,0
61,1989,1.17,0
61,1990,1.23,0
61,1991,0.63,0
61,1992,0.36,0
61,1993,0.25,0
61,1994,0.21,0
61,1995,0.22,0
61,1996,0.23,0
61,1997,0.2,0
61,1998,0.28,0
61,1999,0.37,0
61,2000,0.32,0
61,2001,0.29,0
61,2002,0.28,0
61,2003,0.28,0
61,2004,0.29,0
61,2005,2.08,0
61,2006,2.25,0
61,2007,2.09,0
61,2008,1.23,0
61,2009,0.96,0
61,2010,1.2,0
61,2011,0.81,0
61,2012,0.92,0
61,2013,0.92,0
61,2014,0.6,0
63,1971,0.06,0
63,1972,0.07,0
63,1973,0.04,0
63,1974,0.04,0
63,1975,0.04,0
63,1976,0.04,0
63,1977,0.04,0
63,1978,0.04,0
63,1979,0.03,0
63,1980,0.03,0
63,1981,0.04,0
63,1982,0.03,0
63,1983,0.04,0
63,1984,0.04,0
63,1985,3.08,0
63,1986,3.3,0
63,1987,3.16,0
63,1988,3.03,0
63,1989,3.05,0
63,1990,3.15,0
63,1991,3.33,0
63,1992,3.06,0
63,1993,3.07,0
63,1994,3.01,0
63,1995,3.03,0
63,1996,3.09,0
63,1997,3.09,0
63,1998,3.18,0
63,1999,3.28,0
63,2000,3.33,0
63,2001,3.32,0
63,2002,3.55,0
63,2003,3.56,0
63,2004,3.83,0
63,2005,3.99,0
63,2006,3.67,0
63,2007,3.64,0
63,2008,4.71,0
63,2009,4.97,0
63,2010,4.99,0
63,2011,4.96,0
63,2012,4.79,0
63,2013,5.04,0
63,2014,5.28,0
63,2015,5.32,0
65,1971,13.78,0
65,1972,10.93,0
65,1973,8.6,0
65,1974,9.76,0
65,1975,9.46,0
65,1976,10.46,0
65,1977,9.85,0
65,1978,10.25,0
65,1979,8.69,0
65,1980,9.83,0
65,1981,9.66,0
65,1982,10.8,0
65,1983,11.75,0
65,1984,13.58,0
65,1985,14.63,0
65,1986,14.58,0
65,1987,14.23,0
65,1988,14.18,0
65,1989,13.46,0
65,1990,17.4,0
65,1991,17.36,0
65,1992,16.46,0
65,1993,16.02,0
65,1994,16.13,0
65,1995,15.1,0
65,1996,14.74,0
65,1997,15.12,0
65,1998,13.31,0
65,1999,13.35,0
65,2000,15.44,0
65,2001,13.08,0
65,2002,11.03,0
65,2003,10.66,0
65,2004,10.97,0
65,2005,11.08,0
65,2006,9.88,0
65,2007,9.67,0
65,2008,14.02,0
65,2009,17.68,0
65,2010,17.35,0
65,2011,17.51,0
65,2012,19.18,0
65,2013,18.59,0
65,2014,19.03,0
66,1971,0.19,0
66,1972,0.17,0
66,1973,0.15,0
66,1974,0.14,0
66,1975,0.12,0
66,1976,0.12,0
66,1977,0.07,0
66,1978,0.06,0
66,1979,0.06,0
66,1980,0.05,0
66,1981,0.05,0
66,1982,0.08,0
66,1983,0.08,0
66,1984,0.07,0
66,1985,0.07,0
66,1986,0.08,0
66,1987,0.12,0
66,1988,0.15,0
66,1989,0.12,0
66,1990,1.87,0
66,1991,1.8,0
66,1992,1.62,0
66,1993,1.65,0
66,1994,1.53,0
66,1995,1.45,0
66,1996,1.42,0
66,1997,1.43,0
66,1998,1.44,0
66,1999,1.47,0
66,2000,1.47,0
66,2001,1.53,0
66,2002,1.47,0
66,2003,1.43,0
66,2004,1.24,0
66,2005,1.15,0
66,2006,1.53,0
66,2007,1.55,0
66,2008,1.72,0
66,2009,1.76,0
66,2010,1.91,0
66,2011,2.0,0
66,2012,1.93,0
66,2013,2.02,0
66,2014,2.0,0
68,1990,1.02,0
68,1991,0.98,0
68,1992,0.89,0
68,1993,1.12,0
68,1994,1.49,0
68,1995,1.52,0
68,1996,1.55,0
68,1997,1.6,0
68,1998,1.53,0
68,1999,1.67,0
68,2000,2.02,0
68,2001,2.07,0
68,2002,1.98,0
68,2003,1.78,0
68,2004,1.41,0
68,2005,1.35,0
68,2006,1.12,0
68,2007,1.1,0
68,2008,1.02,0
68,2009,1.04,0
68,2010,1.07,0
68,2011,0.98,0
68,2012,0.97,0
68,2013,0.9,0
68,2014,0.96,0
69,1971,78.46,0
69,1972,77.85,0
69,1973,78.61,0
69,1974,78.74,0
69,1975,79.85,0
69,1976,78.88,0
69,1977,78.17,0
69,1978,79.13,0
69,1979,79.51,0
69,1980,79.25,0
69,1981,80.42,0
69,1982,82.02,0
69,1983,83.91,0
69,1984,82.26,0
69,1985,82.03,0
69,1986,81.05,0
69,1987,80.61,0
69,1988,81.3,0
69,1989,81.12,0
69,1990,82.01,0
69,1991,83.06,0
69,1992,83.27,0
69,1993,83.84,0
69,1994,85.03,0
69,1995,84.34,0
69,1996,83.58,0
69,1997,84.35,0
69,1998,83.4,0
69,1999,82.94,0
69,2000,81.65,0
69,2001,83.47,0
69,2002,84.27,0
69,2003,86.94,0
69,2004,85.87,0
69,2005,84.83,0
69,2006,83.5,0
69,2007,83.86,0
69,2008,83.44,0
69,2009,81.3,0
69,2010,80.78,0
69,2011,81.29,0
69,2012,83.01,0
69,2013,81.86,0
69,2014,82.83,0
73,1971,0.18,0
73,1972,0.05,0
73,1973,0.33,0
73,1974,0.12,0
73,1975,0.12,0
73,1976,0.12,0
73,1977,0.01,0
73,1978,0.01,0
73,1979,0.03,0
73,1980,0.04,0
73,1981,0.04,0
73,1982,0.03,0
73,1983,0.01,0
73,1984,0.05,0
73,1985,0.04,0
73,1986,0.04,0
73,1987,0.04,0
73,1988,0.03,0
73,1989,0.02,0
73,1990,0.06,0
73,1991,0.22,0
73,1992,0.09,0
73,1993,0.03,0
73,1994,0.02,0
73,1995,0.04,0
73,1996,0.03,0
73,1997,0.0,0
73,1998,0.0,0
73,1999,0.0,0
73,2000,0.0,0
73,2001,0.0,0
73,2002,0.0,0
73,2003,0.0,0
73,2004,0.0,0
73,2005,0.0,0
73,2006,0.0,0
73,2007,0.0,0
73,2008,0.0,0
73,2009,0.0,0
73,2010,0.0,0
73,2011,0.0,0
73,2012,0.0,0
73,2013,0.0,0
73,2014,0.0,0
70,1990,11.54,0
70,1991,12.81,0
70,1992,15.98,0
70,1993,20.27,0
70,1994,36.23,0
70,1995,40.26,0
70,1996,38.35,0
70,1997,36.4,0
70,1998,31.1,0
70,1999,43.43,0
70,2000,47.72,0
70,2001,47.01,0
70,2002,36.52,0
70,2003,40.31,0
70,2004,44.14,0
70,2005,42.87,0
70,2006,42.48,0
70,2007,37.21,0
70,2008,27.68,0
70,2009,30.59,0
70,2010,34.83,0
70,2011,36.85,0
70,2012,29.59,0
70,2013,28.61,0
70,2014,30.21,0
79,1990,13.31,0
79,1991,14.22,0
79,1992,16.13,0
79,1993,20.9,0
79,1994,24.53,0
79,1995,27.37,0
79,1996,26.78,0
79,1997,29.51,0
79,1998,32.6,0
79,1999,31.62,0
79,2000,31.07,0
79,2001,31.67,0
79,2002,31.04,0
79,2003,30.46,0
79,2004,32.73,0
79,2005,32.6,0
79,2006,30.49,0
79,2007,29.34,0
79,2008,30.03,0
79,2009,35.58,0
79,2010,31.81,0
79,2011,33.31,0
79,2012,37.39,0
79,2013,37.13,0
79,2014,37.17,0
74,1971,9.12,0
74,1972,8.84,0
74,1973,5.98,0
74,1974,7.26,0
74,1975,8.2,0
74,1976,7.66,0
74,1977,9.94,0
74,1978,8.3,0
74,1979,7.79,0
74,1980,7.3,0
74,1981,7.64,0
74,1982,9.12,0
74,1983,8.01,0
74,1984,7.98,0
74,1985,6.76,0
74,1986,6.02,0
74,1987,6.01,0
74,1988,8.06,0
74,1989,7.8,0
74,1990,7.46,0
74,1991,6.36,0
74,1992,6.85,0
74,1993,4.86,0
74,1994,4.83,0
74,1995,4.11,0
74,1996,4.13,0
74,1997,3.86,0
74,1998,3.79,0
74,1999,2.94,0
74,2000,3.52,0
74,2001,3.2,0
74,2002,3.92,0
74,2003,5.2,0
74,2004,5.0,0
74,2005,5.23,0
74,2006,4.95,0
74,2007,5.42,0
74,2008,3.54,0
74,2009,2.91,0
74,2010,3.35,0
74,2011,3.34,0
74,2012,3.24,0
74,2013,3.62,0
74,2014,2.22,0
75,1971,6.18,0
75,1972,4.61,0
75,1973,4.06,0
75,1974,3.78,0
75,1975,3.11,0
75,1976,3.54,0
75,1977,2.93,0
75,1978,2.67,0
75,1979,2.38,0
75,1980,1.77,0
75,1981,1.64,0
75,1982,1.51,0
75,1983,1.48,0
75,1984,1.38,0
75,1985,1.23,0
75,1986,1.24,0
75,1987,1.14,0
75,1988,1.18,0
75,1989,1.09,0
75,1990,1.12,0
75,1991,1.1,0
75,1992,1.11,0
75,1993,1.07,0
75,1994,0.95,0
75,1995,0.89,0
75,1996,0.86,0
75,1997,0.86,0
75,1998,0.87,0
75,1999,0.9,0
75,2000,0.88,0
75,2001,0.88,0
75,2002,0.85,0
75,2003,0.84,0
75,2004,0.82,0
75,2005,0.84,0
75,2006,0.84,0
75,2007,0.92,0
75,2008,0.87,0
75,2009,0.81,0
75,2010,0.75,0
75,2011,1.14,0
75,2012,0.9,0
75,2013,0.79,0
75,2014,0.85,0
77,1990,1.99,0
77,1991,1.84,0
77,1992,2.83,0
77,1993,5.04,0
77,1994,5.89,0
77,1995,5.66,0
77,1996,5.67,0
77,1997,6.1,0
77,1998,6.49,0
77,1999,7.87,0
77,2000,9.46,0
77,2001,8.82,0
77,2002,8.69,0
77,2003,8.58,0
77,2004,8.98,0
77,2005,9.96,0
77,2006,10.67,0
77,2007,10.19,0
77,2008,10.73,0
77,2009,12.0,0
77,2010,15.08,0
77,2011,14.45,0
77,2012,15.74,0
77,2013,17.4,0
77,2014,18.25,0
83,1990,1.7,0
83,1991,3.0,0
83,1992,9.64,0
83,1993,8.98,0
83,1994,10.47,0
83,1995,10.81,0
83,1996,9.19,0
83,1997,10.28,0
83,1998,9.14,0
83,1999,11.63,0
83,2000,12.32,0
83,2001,8.76,0
83,2002,8.9,0
83,2003,10.84,0
83,2004,11.29,0
83,2005,10.45,0
83,2006,10.84,0
83,2007,7.84,0
83,2008,8.4,0
83,2009,11.17,0
83,2010,14.6,0
83,2011,10.48,0
83,2012,10.05,0
83,2013,11.09,0
83,2014,11.01,0
89,1971,24.77,0
89,1972,25.25,0
89,1973,25.73,0
89,1974,23.08,0
89,1975,22.38,0
89,1976,20.66,0
89,1977,20.44,0
89,1978,16.29,0
89,1979,14.1,0
89,1980,14.43,0
89,1981,13.9,0
89,1982,13.88,0
89,1983,12.21,0
89,1984,12.93,0
89,1985,13.19,0
89,1986,12.07,0
89,1987,12.48,0
89,1988,12.4,0
89,1989,11.26,0
89,1990,10.11,0
89,1991,8.33,0
89,1992,7.55,0
89,1993,7.14,0
89,1994,7.61,0
89,1995,6.96,0
89,1996,6.06,0
89,1997,4.95,0
89,1998,5.41,0
89,1999,5.86,0
89,2000,5.03,0
89,2001,4.82,0
89,2002,4.38,0
89,2003,4.04,0
89,2004,3.86,0
89,2005,3.46,0
89,2006,3.61,0
89,2007,3.32,0
89,2008,3.29,0
89,2009,3.34,0
89,2010,3.12,0
89,2011,3.15,0
89,2012,3.25,0
89,2013,3.23,0
89,2014,3.37,0
84,1971,0.0,0
84,1972,0.0,0
84,1973,0.0,0
84,1974,0.0,0
84,1975,0.0,0
84,1976,0.0,0
84,1977,0.0,0
84,1978,0.0,0
84,1979,0.0,0
84,1980,0.0,0
84,1981,0.0,0
84,1982,0.0,0
84,1983,0.0,0
84,1984,0.0,0
84,1985,0.0,0
84,1986,0.0,0
84,1987,0.0,0
84,1988,0.0,0
84,1989,0.0,0
84,1990,0.0,0
84,1991,0.0,0
84,1992,0.0,0
84,1993,0.0,0
84,1994,0.0,0
84,1995,0.0,0
84,1996,0.0,0
84,1997,0.0,0
84,1998,0.0,0
84,1999,0.0,0
84,2000,0.0,0
84,2001,0.0,0
84,2002,0.03,0
84,2003,0.04,0
84,2004,0.05,0
84,2005,0.06,0
84,2006,0.08,0
84,2007,0.09,0
84,2008,0.11,0
84,2009,0.12,0
84,2010,0.67,0
84,2011,0.99,0
84,2012,1.29,0
84,2013,1.62,0
84,2014,2.21,0
81,1990,0.85,0
81,1991,1.12,0
81,1992,1.24,0
81,1993,1.55,0
81,1994,1.69,0
81,1995,1.9,0
81,1996,2.3,0
81,1997,2.42,0
81,1998,2.55,0
81,1999,2.91,0
81,2000,3.19,0
81,2001,3.04,0
81,2002,3.29,0
81,2003,3.36,0
81,2004,3.23,0
81,2005,2.85,0
81,2006,3.24,0
81,2007,2.94,0
81,2008,3.33,0
81,2009,3.39,0
81,2010,6.06,0
81,2011,7.2,0
81,2012,7.3,0
81,2013,9.59,0
81,2014,9.41,0
87,1985,2.46,0
87,1986,2.28,0
87,1987,2.16,0
87,1988,2.03,0
87,1989,2.14,0
87,1990,2.25,0
87,1991,2.01,0
87,1992,2.39,0
87,1993,2.65,0
87,1994,3.06,0
87,1995,3.07,0
87,1996,3.64,0
87,1997,3.85,0
87,1998,3.82,0
87,1999,3.82,0
87,2000,5.51,0
87,2001,6.25,0
87,2002,6.51,0
87,2003,6.66,0
87,2004,6.47,0
87,2005,5.62,0
87,2006,4.94,0
87,2007,5.03,0
87,2008,5.03,0
87,2009,4.87,0
87,2010,4.63,0
87,2011,4.24,0
87,2012,3.85,0
87,2013,3.65,0
87,2014,3.77,0
80,1971,26.44,0
80,1972,25.24,0
80,1973,22.2,0
80,1974,21.18,0
80,1975,20.11,0
80,1976,18.94,0
80,1977,18.25,0
80,1978,17.69,0
80,1979,17.19,0
80,1980,17.15,0
80,1981,16.65,0
80,1982,15.69,0
80,1983,15.29,0
80,1984,14.98,0
80,1985,15.18,0
80,1986,15.23,0
80,1987,15.41,0
80,1988,15.08,0
80,1989,14.38,0
80,1990,14.4,0
80,1991,14.72,0
80,1992,13.79,0
80,1993,12.96,0
80,1994,12.62,0
80,1995,12.77,0
80,1996,13.52,0
80,1997,13.38,0
80,1998,13.02,0
80,1999,11.63,0
80,2000,11.65,0
80,2001,11.32,0
80,2002,11.21,0
80,2003,11.82,0
80,2004,17.57,0
80,2005,15.3,0
80,2006,14.02,0
80,2007,12.72,0
80,2008,11.36,0
80,2009,11.19,0
80,2010,10.92,0
80,2011,9.19,0
80,2012,8.66,0
80,2013,9.27,0
80,2014,8.81,0
88,1971,86.56,0
88,1972,87.57,0
88,1973,86.71,0
88,1974,87.94,0
88,1975,88.83,0
88,1976,89.88,0
88,1977,88.45,0
88,1978,91.37,0
88,1979,90.84,0
88,1980,88.73,0
88,1981,90.43,0
88,1982,90.64,0
88,1983,91.58,0
88,1984,92.63,0
88,1985,92.72,0
88,1986,92.39,0
88,1987,92.24,0
88,1988,92.23,0
88,1989,92.37,0
88,1990,94.3,0
88,1991,94.63,0
88,1992,93.93,0
88,1993,93.26,0
88,1994,93.98,0
88,1995,93.64,0
88,1996,93.64,0
88,1997,93.25,0
88,1998,101.56,0
88,1999,102.39,0
88,2000,101.05,0
88,2001,99.79,0
88,2002,101.17,0
88,2003,95.59,0
88,2004,94.46,0
88,2005,96.43,0
88,2006,96.68,0
88,2007,96.22,0
88,2008,95.77,0
88,2009,96.24,0
88,2010,95.1,0
88,2011,93.78,0
88,2012,92.94,0
88,2013,91.48,0
88,2014,89.28,0
85,1971,80.91,0
85,1972,81.52,0
85,1973,85.03,0
85,1974,83.31,0
85,1975,83.59,0
85,1976,82.14,0
85,1977,81.91,0
85,1978,82.21,0
85,1979,82.08,0
85,1980,81.09,0
85,1981,81.35,0
85,1982,81.16,0
85,1983,81.71,0
85,1984,80.35,0
85,1985,80.12,0
85,1986,78.88,0
85,1987,83.55,0
85,1988,83.98,0
85,1989,84.68,0
85,1990,85.43,0
85,1991,85.24,0
85,1992,86.19,0
85,1993,82.15,0
85,1994,80.03,0
85,1995,78.55,0
85,1996,77.46,0
85,1997,77.21,0
85,1998,75.97,0
85,1999,73.97,0
85,2000,72.82,0
85,2001,76.37,0
85,2002,75.93,0
85,2003,72.88,0
85,2004,69.87,0
85,2005,70.53,0
85,2006,70.19,0
85,2007,68.3,0
85,2008,71.55,0
85,2009,76.73,0
85,2010,78.78,0
85,2011,79.12,0
85,2012,73.07,0
85,2013,69.96,0
85,2014,60.67,0
90,1991,41.34,0
90,1992,37.72,0
90,1993,33.65,0
90,1994,28.84,0
90,1995,31.18,0
90,1996,27.25,0
90,1997,25.17,0
90,1998,27.83,0
90,1999,29.8,0
90,2000,32.07,0
90,2001,26.1,0
90,2002,30.22,0
90,2003,29.1,0
90,2004,25.95,0
90,2005,26.07,0
90,2006,25.26,0
90,2007,24.49,0
90,2008,20.98,0
90,2009,21.07,0
90,2010,19.55,0
90,2011,20.55,0
90,2012,21.23,0
90,2013,19.27,0
90,2014,19.94,0
96,1971,98.34,0
96,1972,97.82,0
96,1973,97.01,0
96,1974,97.23,0
96,1975,97.52,0
96,1976,98.04,0
96,1977,97.79,0
96,1978,97.85,0
96,1979,96.87,0
96,1980,96.52,0
96,1981,96.98,0
96,1982,96.53,0
96,1983,95.52,0
96,1984,95.21,0
96,1985,96.43,0
96,1986,95.48,0
96,1987,95.75,0
96,1988,95.57,0
96,1989,96.57,0
96,1990,95.02,0
96,1991,94.03,0
96,1992,93.66,0
96,1993,93.23,0
96,1994,92.05,0
96,1995,91.46,0
96,1996,91.26,0
96,1997,90.17,0
96,1998,89.87,0
96,1999,87.34,0
96,2000,87.92,0
96,2001,87.55,0
96,2002,89.88,0
96,2003,89.45,0
96,2004,90.17,0
96,2005,89.19,0
96,2006,90.93,0
96,2007,91.05,0
96,2008,89.84,0
96,2009,88.47,0
96,2010,86.84,0
96,2011,86.41,0
96,2012,84.14,0
96,2013,85.31,0
96,2014,83.23,0
93,1971,58.62,0
93,1972,58.94,0
93,1973,56.52,0
93,1974,55.94,0
93,1975,56.6,0
93,1976,55.41,0
93,1977,50.31,0
93,1978,52.95,0
93,1979,62.64,0
93,1980,59.16,0
93,1981,58.8,0
93,1982,59.99,0
93,1983,59.34,0
93,1984,65.64,0
93,1985,66.85,0
93,1986,62.06,0
93,1987,62.16,0
93,1988,63.62,0
93,1989,69.34,0
93,1990,70.38,0
93,1991,71.08,0
93,1992,67.5,0
93,1993,67.31,0
93,1994,64.84,0
93,1995,62.67,0
93,1996,62.21,0
93,1997,60.51,0
93,1998,56.12,0
93,1999,52.96,0
93,2000,53.59,0
93,2001,51.63,0
93,2002,53.28,0
93,2003,51.92,0
93,2004,52.46,0
93,2005,52.06,0
93,2006,51.78,0
93,2007,50.64,0
93,2008,53.4,0
93,2009,52.67,0
93,2010,53.19,0
93,2011,51.49,0
93,2012,56.67,0
93,2013,60.25,0
93,2014,59.14,0
91,2000,84.44,0
91,2001,84.94,0
91,2002,84.56,0
91,2003,83.69,0
91,2004,82.41,0
91,2005,84.3,0
91,2006,84.56,0
91,2007,83.66,0
91,2008,82.67,0
91,2009,80.46,0
91,2010,76.78,0
91,2011,73.11,0
91,2012,67.91,0
91,2013,71.47,0
91,2014,73.77,0
92,1971,94.03,0
92,1972,93.06,0
92,1973,91.41,0
92,1974,91.01,0
92,1975,89.65,0
92,1976,87.57,0
92,1977,85.37,0
92,1978,83.57,0
92,1979,82.68,0
92,1980,81.06,0
92,1981,79.52,0
92,1982,77.93,0
92,1983,77.85,0
92,1984,79.97,0
92,1985,79.65,0
92,1986,81.05,0
92,1987,80.27,0
92,1988,80.17,0
